% BatcherQueue	CReqBatcher	Replica-0-Forward	Replica-1-Forward	Replica-2-Forward	ReplicaIOSnd-0	ReplicaIOSnd-2	ReqManExec	pendingCReqs	pendingProposals	alpha
10204	0	0	0	0	0	0	0	0	0	0	0
10404	0	0	0	0	0	0	0	0	0	0	0
10605	0	0	0	0	0	0	0	0	0	0	0
10805	0	0	0	0	0	0	0	0	0	0	0
11005	0	0	0	0	0	0	0	0	0	0	0
11206	0	0	0	0	0	0	0	0	0	0	0
11406	0	0	0	0	0	0	0	0	0	0	0
11606	0	0	0	0	0	0	0	0	0	0	0
11807	0	0	0	0	0	0	0	0	0	0	0
12007	0	0	0	0	0	0	0	0	0	0	0
12207	0	0	0	0	0	0	0	0	0	0	0
12408	0	0	0	0	0	0	0	0	0	0	0
12608	0	0	0	0	0	0	0	0	0	0	0
12808	0	0	0	0	0	0	0	0	0	0	0
13008	0	0	0	0	0	0	0	0	0	0	0
13209	0	0	0	0	0	0	0	0	0	0	0
13409	0	0	0	0	0	0	0	0	0	0	0
13609	0	0	0	0	0	0	0	0	0	0	0
13809	0	0	0	0	0	0	0	0	0	0	0
14009	0	0	0	0	0	0	0	0	0	0	0
14210	0	0	0	0	0	0	0	0	0	0	0
14410	0	0	0	0	0	0	0	0	0	0	0
14610	0	0	0	0	0	0	0	0	0	0	0
14810	0	0	0	0	0	0	0	0	0	0	0
15011	0	0	0	0	0	0	0	0	0	0	0
15211	0	0	0	0	0	0	0	0	0	0	0
15411	0	0	0	0	0	0	0	0	0	0	0
15612	0	0	0	0	0	0	0	0	0	0	0
15812	0	0	0	0	0	0	0	0	0	0	0
16012	0	0	0	0	0	0	0	0	0	0	0
16212	0	0	0	0	0	0	0	0	0	0	0
16413	0	0	0	0	0	0	0	0	0	0	0
16613	0	0	0	0	0	0	0	0	0	0	0
16813	0	0	0	0	0	0	0	0	0	0	0
17013	0	0	0	0	0	0	0	0	0	0	0
17213	0	0	0	0	0	0	0	0	0	0	0
17414	0	0	0	0	0	0	0	0	0	0	0
17614	0	0	0	0	0	0	0	0	0	0	0
17814	0	0	0	0	0	0	0	0	0	0	0
18014	0	0	0	0	0	0	0	0	0	0	0
18215	0	0	0	0	0	0	0	0	0	0	0
18415	0	0	0	0	0	0	0	0	0	0	0
18615	0	0	0	0	0	0	0	0	0	0	0
18815	0	0	0	0	0	0	0	0	0	0	0
19016	0	0	0	0	0	0	0	0	0	0	0
19216	0	0	0	0	0	0	0	0	0	0	0
19416	0	0	0	0	0	0	0	0	0	0	0
19616	0	0	0	0	0	0	0	0	0	0	0
19817	0	0	0	0	0	0	0	0	0	0	0
20017	0	0	0	0	0	0	0	0	0	0	0
20217	0	0	0	0	0	0	0	0	0	0	0
20418	0	0	0	0	0	0	0	0	0	0	0
20618	0	0	0	0	0	0	0	0	0	0	0
20818	0	0	0	0	0	0	0	0	0	0	0
21018	0	0	0	0	0	0	0	0	0	0	0
21218	0	0	0	0	0	0	0	0	0	0	0
21419	0	0	0	0	0	0	0	0	0	0	0
21619	0	0	0	0	0	0	0	0	0	0	0
21819	0	0	0	0	0	0	0	0	0	0	0
22019	0	0	0	0	0	0	0	0	0	0	0
22220	0	0	0	0	0	0	0	0	0	0	0
22420	0	0	0	0	0	0	0	0	0	0	0
22620	0	0	0	0	0	0	0	0	0	0	0
22820	0	0	0	0	0	0	0	0	0	0	0
23021	0	0	0	0	0	0	0	0	0	0	0
23221	0	0	0	0	0	0	0	0	0	0	0
23421	0	0	0	0	0	0	0	0	0	0	0
23621	0	0	0	0	0	0	0	0	0	0	0
23822	0	0	0	0	0	0	0	0	0	0	0
24022	0	0	0	0	0	0	0	0	0	0	0
24222	0	0	0	0	0	0	0	0	0	0	0
24422	0	0	0	0	0	0	0	0	0	0	0
24622	0	0	0	0	0	0	0	0	0	0	0
24823	0	0	0	0	0	0	0	0	0	0	0
25023	0	0	0	0	0	0	0	0	0	0	0
25223	0	0	0	0	0	0	0	0	0	0	0
25423	0	0	0	0	0	0	0	0	0	0	0
25624	0	0	0	0	0	0	0	0	0	0	0
25824	0	0	0	0	0	0	0	0	0	0	0
26024	0	0	0	0	0	0	0	0	0	0	0
26224	0	0	0	0	0	0	0	0	0	0	0
26424	0	0	0	0	0	0	0	0	0	0	0
26625	0	0	0	0	0	0	0	0	0	0	0
26825	0	0	0	0	0	0	0	0	0	0	0
27025	0	0	0	0	0	0	0	0	0	0	0
27225	0	0	0	0	0	0	0	0	0	0	0
27425	0	0	0	0	0	0	0	0	0	0	0
27625	0	0	0	0	0	0	0	0	0	0	0
27826	0	0	0	0	0	0	0	0	0	0	0
28026	0	0	0	0	0	0	0	0	0	0	0
28226	0	0	0	0	0	0	0	0	0	0	0
28426	0	0	0	0	0	0	0	0	0	0	0
28627	0	0	0	0	0	0	0	0	0	0	0
28827	0	0	0	0	0	0	0	0	0	0	0
29027	0	0	0	0	0	0	0	0	0	0	0
29227	0	0	0	0	0	0	0	0	0	0	0
29427	0	0	0	0	0	0	0	0	0	0	0
29628	0	0	0	0	0	0	0	0	0	0	0
29828	0	0	0	0	0	0	0	0	0	0	0
30028	0	0	0	0	0	0	0	0	0	0	0
30228	0	0	0	0	0	0	0	0	0	0	0
30428	0	0	0	0	0	0	0	0	0	0	0
30629	0	0	0	0	0	0	0	0	0	0	0
30829	0	0	0	0	0	0	0	0	0	0	0
31029	0	0	0	0	0	0	0	0	0	0	0
31229	0	0	0	0	0	0	0	0	0	0	0
31429	0	0	0	0	0	0	0	0	0	0	0
31630	0	0	0	0	0	0	0	0	0	0	0
31830	0	0	0	0	0	0	0	0	0	0	0
32030	0	0	0	0	0	0	0	0	0	0	0
32230	0	0	0	0	0	0	0	0	0	0	0
32430	0	0	0	0	0	0	0	0	0	0	0
32630	0	0	0	0	0	0	0	0	0	0	0
32831	0	0	0	0	0	0	0	0	0	0	0
33031	0	0	0	0	0	0	0	0	0	0	0
33231	0	0	0	0	0	0	0	0	0	0	0
33431	0	0	0	0	0	0	0	0	0	0	0
33631	0	0	0	0	0	0	0	0	0	0	0
33832	0	0	0	0	0	0	0	0	0	0	0
34032	0	0	0	0	0	0	0	0	0	0	0
34232	0	0	0	0	0	0	0	0	0	0	0
34432	0	0	0	0	0	0	0	0	0	0	0
34632	0	0	0	0	0	0	0	0	0	0	0
34833	0	0	0	0	0	0	0	0	0	0	0
35033	0	0	0	0	0	0	0	0	0	0	0
35233	0	0	0	0	0	0	0	0	0	0	0
35433	0	0	0	0	0	0	0	0	0	0	0
35633	0	0	0	0	0	0	0	0	0	0	0
35833	0	0	0	0	0	0	0	0	0	0	0
36034	0	0	0	0	0	0	0	0	0	0	0
36234	0	0	0	0	0	0	0	0	0	0	0
36434	0	0	0	0	0	0	0	0	0	0	0
36634	0	0	0	0	0	0	0	0	0	0	0
36834	0	0	0	0	0	0	0	0	0	0	0
37035	0	0	0	0	0	0	0	0	0	0	0
37235	0	0	0	0	0	0	0	0	0	0	0
37435	0	0	0	0	0	0	0	0	0	0	0
37635	0	0	0	0	0	0	0	0	0	0	0
37835	0	0	0	0	0	0	0	0	0	0	0
38036	0	0	0	0	0	0	0	0	0	0	0
38236	0	0	0	0	0	0	0	0	0	0	0
38436	0	0	0	0	0	0	0	0	0	0	0
38636	0	0	0	0	0	0	0	0	0	0	0
38836	0	0	0	0	0	0	0	0	0	0	0
39037	0	0	0	0	0	0	0	0	0	0	0
39237	0	0	0	0	0	0	0	0	0	0	0
39437	0	0	0	0	0	0	0	0	0	0	0
39637	0	0	0	0	0	0	0	0	0	0	0
39837	0	0	0	0	0	0	0	0	0	0	0
40038	0	0	0	0	0	0	0	0	0	0	0
40238	0	0	0	0	0	0	0	0	0	0	0
40438	0	0	0	0	0	0	0	0	0	0	0
40638	0	0	0	0	0	0	0	0	0	0	0
40838	0	0	0	0	0	0	0	0	0	0	0
41039	0	0	0	0	0	0	0	0	0	0	0
41239	0	0	0	0	0	0	0	0	0	0	0
41439	0	0	0	0	0	0	0	0	0	0	0
41639	0	0	0	0	0	0	0	0	0	0	0
41839	0	0	0	0	0	0	0	0	0	0	0
42040	0	0	0	0	0	0	0	0	0	0	0
42240	0	0	0	0	0	0	0	0	0	0	0
42440	0	0	0	0	0	0	0	0	0	0	0
42640	0	0	0	0	0	0	0	0	0	0	0
42840	0	0	0	0	0	0	0	0	0	0	0
43040	0	0	0	0	0	0	0	0	0	0	0
43241	0	0	0	0	0	0	0	0	0	0	0
43441	0	0	0	0	0	0	0	0	0	0	0
43641	0	0	0	0	0	0	0	0	0	0	0
43841	0	0	0	0	0	0	0	0	0	0	0
44041	0	0	0	0	0	0	0	0	0	0	0
44242	0	0	0	0	0	0	0	0	0	0	0
44442	0	0	0	0	0	0	0	0	0	0	0
44642	0	0	0	0	0	0	0	0	0	0	0
44842	0	0	0	0	0	0	0	0	0	0	0
45043	0	0	0	0	0	0	0	0	0	0	0
